CUE, TARGET, NORMED?, #G, #P, FSG, BSG, MSG, OSG, #M, MMIAS, #O, OMIAS, QSS, QFR, QCON, QH, QPS, QMC, QPR, QRSG, QUC, TSS, TFR, TCON, TH, TPS, TMC, TPR, TRSG, TUC
MARGIN, ERROR, YES, 152, 12, .079, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 17, 10, ¥, , N, .88, 0.00, 0.000, 1, 5, 80, 2.85, , N, 1.00, .20, .163, 1
MARGIN, SPACE, YES, 152, 12, .079, 0.000, .0003, 0.0000, 1, 0, 0.0, 0, 17, 10, ¥, , N, .88, 0.00, 0.000, 1, 25, 184, 3.59, , N, 1.91, .68, .068, 1
MARGIN, BUTTER, YES, 152, 11, .072, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 17, 10, ¥, , N, .88, 0.00, 0.000, 1, 15, 27, 6.24, , N, 1.00, .58, .420, 1
MARGIN, LINE, YES, 152, 11, .072, 0.000, .0029, 0.0000, 2, 0, 0.0, 0, 17, 10, ¥, , N, .88, 0.00, 0.000, 1, 18, 298, 4.65, T, N, .76, .41, .061, 1
MARGIN, TYPEWRITER, YES, 152, 7, .046, 0.000, 0.0000, .0793, 0, 0, 3.0, 3, 17, 10, ¥, , N, .88, 0.00, 0.000, 1, 17, 10, 5.82, , N, 2.38, .31, .007, 1
MARGIN, LEFT, YES, 152, 5, .033, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 17, 10, ¥, , N, .88, 0.00, 0.000, 1, 1, 480, 3.37, N, AJ, 0.00, 1.00, .380, 1
MARGIN, EDGE, YES, 152, 4, .026, 0.000, .0024, .0010, 1, 0, 1.0, 1, 17, 10, ¥, , N, .88, 0.00, 0.000, 1, 17, 78, 4.28, G, N, 1.81, .38, .032, 1
MARGIN, TYPE, YES, 152, 4, .026, 0.000, .0025, .0233, 1, 0, 2.0, 2, 17, 10, ¥, , N, .88, 0.00, 0.000, 1, 16, 200, 4.40, N, N, 1.17, .25, .010, 1
MARGIN, NARROW, YES, 152, 3, .020, 0.000, 0.0000, .0011, 0, 0, 1.0, 1, 17, 10, ¥, , N, .88, 0.00, 0.000, 1, 12, 63, 3.43, , AJ, 1.00, .17, .075, 1
MARGIN, BORDER, YES, 152, 2, .013, 0.000, 0.0000, .0200, 0, 0, 3.0, 3, 17, 10, ¥, , N, .88, 0.00, 0.000, 1, 16, 20, 4.75, , N, 1.12, .25, .009, 1
MARGIN, END, YES, 152, 2, .013, 0.000, .0023, 0.0000, 2, 0, 0.0, 0, 17, 10, ¥, , N, .88, 0.00, 0.000, 1, 8, 410, 3.16, G, N, 1.43, .57, .293, 1
MARGIN, INCH, YES, 152, 2, .013, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 17, 10, ¥, , N, .88, 0.00, 0.000, 1, 11, 40, 4.47, , N, 1.90, .50, .018, 1
MARGIN, OUTSIDE, YES, 152, 2, .013, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 17, 10, ¥, , N, .88, 0.00, 0.000, 1, 14, 210, ¥, , N, 1.14, .29, .293, 1
MARGIN, PARAGRAPH, YES, 152, 2, .013, 0.000, 0.0000, .0311, 0, 0, 3.0, 3, 17, 10, ¥, , N, .88, 0.00, 0.000, 1, 17, 12, 4.82, , N, 2.69, .19, .025, 1
MARGIN, VICTORY, YES, 152, 2, .013, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 17, 10, ¥, , N, .88, 0.00, 0.000, 1, 12, 61, 2.93, , N, 1.83, .50, .019, 1
MARGIN, WRITE, YES, 152, 2, .013, 0.000, .0510, .0341, 4, 0, 1.0, 0, 17, 10, ¥, , N, .88, 0.00, 0.000, 1, 16, 106, 4.42, , V, 2.25, .81, .191, 1
MARIJUANA, DRUG, YES, 147, 42, .286, .020, .0115, .0232, 4, 1, 4.0, 1, 10, 10, ¥, , N, 2.00, .44, .025, 1, 20, 24, 5.54, G, N, 1.80, .65, .078, 1
MARIJUANA, POT, YES, 147, 37, .252, .071, .0303, .0128, 5, 1, 2.0, 0, 10, 10, ¥, , N, 2.00, .44, .025, 1, 15, 33, 5.30, N, N, 1.47, .73, .133, 1
MARIJUANA, SMOKE, YES, 147, 14, .095, 0.000, .0282, .0149, 3, 1, 3.0, 1, 10, 10, ¥, , N, 2.00, .44, .025, 1, 11, 41, 5.16, , N, .73, .64, .162, 1
MARIJUANA, HIGH, YES, 147, 10, .068, 0.000, .0102, .0057, 2, 1, 1.0, 0, 10, 10, ¥, , N, 2.00, .44, .025, 1, 11, 497, 3.62, , AJ, .73, .55, .512, 1
MARIJUANA, GREEN, YES, 147, 5, .034, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 10, 10, ¥, , N, 2.00, .44, .025, 1, 17, 116, 5.46, N, N, 1.19, .94, .142, 1
MARIJUANA, JOINT, YES, 147, 5, .034, .034, .0015, .0346, 1, 1, 3.0, 2, 10, 10, ¥, , N, 2.00, .44, .025, 1, 19, 39, ¥, N, N, 1.44, .25, .010, 1
MARIJUANA, WEED, YES, 147, 4, .027, .016, 0.0000, .0179, 0, 1, 1.0, 1, 10, 10, ¥, , N, 2.00, .44, .025, 1, 14, 1, 5.96, , N, 1.85, .31, .015, 1
MARIJUANA, CIGARETTE, YES, 147, 2, .014, 0.000, .0307, .0427, 1, 1, 1.0, 0, 10, 10, ¥, , N, 2.00, .44, .025, 1, 11, 25, 6.03, , N, 1.91, .64, .205, 1
MARIJUANA, COCAINE, YES, 147, 2, .014, 0.000, .0194, .0821, 1, 1, 3.0, 2, 10, 10, ¥, , N, 2.00, .44, .025, 1, 17, 1, ¥, , N, 2.18, .41, .046, 1
MARIJUANA, REEFER, NO, 147, 2, .014, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 10, 10, ¥, , N, 2.00, .44, .025, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
MARINE, WATER, YES, 154, 31, .201, 0.000, .0647, .0022, 9, 1, 2.0, 0, 17, 55, 5.95, , AJ, 2.81, .13, .004, 1, 18, 442, 6.27, , N, 2.00, .94, .146, 1
MARINE, BOAT, YES, 154, 12, .078, 0.000, .0167, .0788, 3, 1, 4.0, 3, 17, 55, 5.95, , AJ, 2.81, .13, .004, 1, 16, 72, 6.33, , N, 1.62, .63, .201, 1
MARINE, FISH, YES, 154, 12, .078, 0.000, .0089, .0383, 4, 1, 4.0, 2, 17, 55, 5.95, , AJ, 2.81, .13, .004, 1, 24, 35, 5.84, G, N, 1.26, .74, .101, 1
MARINE, OCEAN, YES, 154, 10, .065, 0.000, .0363, .0590, 8, 1, 2.0, 0, 17, 55, 5.95, , AJ, 2.81, .13, .004, 1, 17, 34, 5.63, , N, 2.31, .69, .169, 1
MARINE, ARMY, YES, 154, 9, .058, .047, .0230, .0165, 3, 1, 2.0, 0, 17, 55, 5.95, , AJ, 2.81, .13, .004, 1, 12, 132, 6.53, , N, 1.67, .42, .291, 1
MARINE, BIOLOGY, YES, 154, 9, .058, 0.000, .0010, .0021, 1, 1, 2.0, 2, 17, 55, 5.95, , AJ, 2.81, .13, .004, 1, 22, 7, 3.96, , N, 2.00, .30, .050, 1
MARINE, SEA, YES, 154, 8, .052, 0.000, .0302, .0566, 4, 1, 4.0, 1, 17, 55, 5.95, , AJ, 2.81, .13, .004, 1, 15, 95, 5.82, , N, 2.14, .36, .140, 1
MARINE, LIFE, YES, 154, 5, .032, 0.000, .0019, 0.0000, 2, 1, 0.0, 0, 17, 55, 5.95, , AJ, 2.81, .13, .004, 1, 11, 715, 3.88, , N, 1.36, .73, .161, 1
MARINE, NAVY, YES, 154, 5, .032, 0.000, .0293, .0449, 2, 1, 5.0, 4, 17, 55, 5.95, , AJ, 2.81, .13, .004, 1, 10, 37, 5.08, , N, 2.56, .44, .279, 1
MARINE, ANIMAL, YES, 154, 4, .026, 0.000, .0034, 0.0000, 3, 1, 0.0, 0, 17, 55, 5.95, , AJ, 2.81, .13, .004, 1, 28, 68, 5.65, , N, 1.81, .74, .053, 1
MARINE, SHIP, YES, 154, 4, .026, 0.000, .0128, .0559, 2, 1, 4.0, 3, 17, 55, 5.95, , AJ, 2.81, .13, .004, 1, 9, 83, 6.25, N, N, 2.22, .44, .085, 1
MARINE, BIOLOGIST, YES, 154, 3, .019, .053, 0.0000, .0068, 0, 1, 4.0, 4, 17, 55, 5.95, , AJ, 2.81, .13, .004, 1, 21, 2, 5.95, , N, 2.90, .10, .003, 1
MARINE, CORPS, NO, 154, 3, .019, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 17, 55, 5.95, , AJ, 2.81, .13, .004, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
MARINE, DOLPHIN, YES, 154, 3, .019, 0.000, .0004, .0356, 1, 1, 5.0, 4, 17, 55, 5.95, , AJ, 2.81, .13, .004, 1, 18, 1, ¥, , N, 2.00, .38, .071, 1
MARINE, SOLDIER, YES, 154, 3, .019, 0.000, .0016, .0166, 1, 1, 1.0, 0, 17, 55, 5.95, , AJ, 2.81, .13, .004, 1, 13, 39, 5.68, , N, 2.00, .42, .018, 1
MARINE, OFFICER, YES, 154, 2, .013, 0.000, 0.0000, .0015, 0, 1, 2.0, 2, 17, 55, 5.95, , AJ, 2.81, .13, .004, 1, 13, 101, 6.32, , N, 1.92, .15, .019, 1
MARINE, WHALE, YES, 154, 2, .013, 0.000, .0019, .0269, 2, 1, 4.0, 2, 17, 55, 5.95, , AJ, 2.81, .13, .004, 1, 17, 0, 6.23, , N, 1.73, .40, .036, 1
MARINES, ARMY, YES, 152, 43, .283, 0.000, .0921, .0658, 4, 2, 7.0, 3, 18, 11, ¥, , N, 2.50, .13, .007, 1, 12, 132, 6.53, , N, 1.67, .42, .291, 1
MARINES, NAVY, YES, 152, 19, .125, .029, .1475, .1591, 3, 2, 6.0, 2, 18, 11, ¥, , N, 2.50, .13, .007, 1, 10, 37, 5.08, , N, 2.56, .44, .279, 1
MARINES, MILITARY, YES, 152, 8, .053, 0.000, .0129, .0808, 5, 2, 7.0, 2, 18, 11, ¥, , N, 2.50, .13, .007, 1, 19, 212, ¥, , AJ, 1.78, .39, .013, 1
MARINES, WATER, YES, 152, 6, .039, 0.000, .0072, .0003, 3, 2, 1.0, 0, 18, 11, ¥, , N, 2.50, .13, .007, 1, 18, 442, 6.27, , N, 2.00, .94, .146, 1
MARINES, AIR FORCE, YES, 152, 5, .033, .107, .0079, .0596, 3, 2, 4.0, 1, 18, 11, ¥, , N, 2.50, .13, .007, 1, 15, 0, ¥, , N, 2.33, .42, .010, 1
MARINES, TOUGH, YES, 152, 5, .033, 0.000, .0005, .0010, 1, 2, 2.0, 1, 18, 11, ¥, , N, 2.50, .13, .007, 1, 15, 36, 4.00, , AJ, 1.53, .33, .014, 1
MARINES, HAIR, YES, 152, 4, .026, 0.000, 0.0000, 0.0000, 0, 2, 0.0, 0, 18, 11, ¥, , N, 2.50, .13, .007, 1, 19, 148, 5.70, , N, .72, .72, .184, 1
MARINES, ARMED FORCES, NO, 152, 3, .020, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 18, 11, ¥, , N, 2.50, .13, .007, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
MARINES, MEN, YES, 152, 3, .020, 0.000, .0004, 0.0000, 1, 2, 0.0, 0, 18, 11, ¥, , N, 2.50, .13, .007, 1, 10, 763, 6.09, , N, 1.14, .57, .282, 0
MARINES, SEA, YES, 152, 3, .020, 0.000, .0020, .0046, 2, 2, 1.0, 0, 18, 11, ¥, , N, 2.50, .13, .007, 1, 15, 95, 5.82, , N, 2.14, .36, .140, 1
MARINES, SHIP, YES, 152, 3, .020, 0.000, .0118, .0020, 1, 2, 2.0, 2, 18, 11, ¥, , N, 2.50, .13, .007, 1, 9, 83, 6.25, N, N, 2.22, .44, .085, 1
MARINES, SOLDIER, YES, 152, 3, .020, 0.000, .0099, .0888, 2, 2, 5.0, 3, 18, 11, ¥, , N, 2.50, .13, .007, 1, 13, 39, 5.68, , N, 2.00, .42, .018, 1
MARINES, FIGHT, YES, 152, 2, .013, 0.000, .0073, .0008, 4, 2, 1.0, 0, 18, 11, ¥, , N, 2.50, .13, .007, 1, 24, 98, 4.16, , V, 2.05, .50, .106, 1
MARINES, GUN, YES, 152, 2, .013, 0.000, .0067, 0.0000, 3, 2, 0.0, 0, 18, 11, ¥, , N, 2.50, .13, .007, 1, 18, 118, 6.08, G, N, 2.24, .59, .286, 1
MARINES, MEAN, YES, 152, 2, .013, 0.000, .0021, .0014, 1, 2, 1.0, 0, 18, 11, ¥, , N, 2.50, .13, .007, 1, 18, 199, 3.09, N, N, 1.53, .59, .126, 1
MARINES, SEMPER FI, NO, 152, 2, .013, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 18, 11, ¥, , N, 2.50, .13, .007, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
MARINES, SERVICE, YES, 152, 2, .013, 0.000, .0047, .0011, 2, 2, 1.0, 0, 18, 11, ¥, , N, 2.50, .13, .007, 1, 13, 315, 2.85, , N, .77, .39, .004, 1
MARINES, WAR, YES, 152, 2, .013, 0.000, .0202, .0022, 4, 2, 2.0, 1, 18, 11, ¥, , N, 2.50, .13, .007, 1, 19, 464, 4.73, , N, 2.18, .24, .128, 1
MARK, CHECK, YES, 140, 20, .143, .060, .0004, .0045, 1, 1, 2.0, 1, 18, 83, 4.60, T, N, 2.24, .18, .011, 1, 13, 88, 4.38, N, N, 1.00, .39, .020, 1
MARK, WRITE, YES, 140, 14, .100, 0.000, .0103, .0104, 4, 1, 4.0, 1, 18, 83, 4.60, T, N, 2.24, .18, .011, 1, 16, 106, 4.42, , V, 2.25, .81, .191, 1
MARK, SPOT, YES, 140, 12, .086, 0.000, .0090, .0039, 2, 1, 3.0, 1, 18, 83, 4.60, T, N, 2.24, .18, .011, 1, 12, 57, 4.71, T, N, 1.25, .33, .074, 1
MARK, DOT, YES, 140, 9, .064, .020, .0070, .0195, 2, 1, 5.0, 3, 18, 83, 4.60, T, N, 2.24, .18, .011, 1, 16, 13, 5.45, , N, 1.46, .31, .016, 0
MARK, PEN, YES, 140, 8, .057, 0.000, .0467, .0281, 6, 1, 4.0, 0, 18, 83, 4.60, T, N, 2.24, .18, .011, 1, 4, 18, 5.59, N, N, 2.00, 1.00, .429, 1
MARK, NAME, YES, 140, 6, .043, 0.000, .0020, .0007, 1, 1, 2.0, 1, 18, 83, 4.60, T, N, 2.24, .18, .011, 1, 20, 294, 3.96, , N, 1.22, .44, .026, 1
MARK, POINT, YES, 140, 6, .043, 0.000, .0084, .0095, 2, 1, 3.0, 1, 18, 83, 4.60, T, N, 2.24, .18, .011, 1, 24, 395, 4.54, T, N, 1.70, .52, .072, 1
MARK, GRADE, YES, 140, 5, .036, .034, 0.0000, 0.0000, 0, 1, 0.0, 0, 18, 83, 4.60, T, N, 2.24, .18, .011, 1, 14, 35, 3.70, N, N, 1.00, .54, .025, 1
MARK, PENCIL, YES, 140, 4, .029, 0.000, .0439, .0350, 5, 1, 3.0, 0, 18, 83, 4.60, T, N, 2.24, .18, .011, 1, 9, 34, 7.00, , N, .75, .75, .357, 1
MARK, PAPER, YES, 140, 3, .021, 0.000, .0204, .0366, 6, 1, 4.0, 1, 18, 83, 4.60, T, N, 2.24, .18, .011, 1, 15, 157, 5.96, , N, 1.07, .64, .058, 1
MARK, SIGN, YES, 140, 3, .021, 0.000, .0009, .0120, 1, 1, 4.0, 3, 18, 83, 4.60, T, N, 2.24, .18, .011, 1, 15, 94, 5.16, N, N, 1.73, .33, .048, 1
MARK, BOY, YES, 140, 2, .014, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 18, 83, 4.60, T, N, 2.24, .18, .011, 1, 10, 242, 6.23, , N, 1.00, .60, .529, 1
MARK, COLOR, YES, 140, 2, .014, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 18, 83, 4.60, T, N, 2.24, .18, .011, 1, 12, 141, 4.45, , N, 3.08, 1.00, .090, 1
MARK, INK, YES, 140, 2, .014, 0.000, .0134, .0416, 4, 1, 3.0, 0, 18, 83, 4.60, T, N, 2.24, .18, .011, 1, 10, 7, 6.26, , N, 1.33, .56, .134, 1
MARK, MONEY, YES, 140, 2, .014, 0.000, .0429, .0037, 1, 1, 1.0, 0, 18, 83, 4.60, T, N, 2.24, .18, .011, 1, 19, 265, 5.77, , N, 1.39, .89, .312, 1
MARK, PLACE, YES, 140, 2, .014, 0.000, .0033, 0.0000, 2, 1, 0.0, 0, 18, 83, 4.60, T, N, 2.24, .18, .011, 1, 22, 571, 3.98, , N, 1.33, .39, .054, 1
MARK, SLASH, NO, 140, 2, .014, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 18, 83, 4.60, T, N, 2.24, .18, .011, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
MARK, UP, YES, 140, 2, .014, 0.000, .0008, 0.0000, 1, 1, 0.0, 0, 18, 83, 4.60, T, N, 2.24, .18, .011, 1, 5, 1895, 3.80, , AD, 1.20, 1.00, .502, 1
MARKER, PEN, YES, 148, 38, .257, 0.000, .0429, .0265, 6, 3, 3.0, 0, 20, 5, ¥, , N, 2.94, .06, .007, 1, 4, 18, 5.59, N, N, 2.00, 1.00, .429, 1
MARKER, CRAYON, YES, 148, 12, .081, .081, .0004, .0338, 1, 3, 5.0, 4, 20, 5, ¥, , N, 2.94, .06, .007, 1, 12, 1, 6.12, , N, 2.67, .33, .054, 1
MARKER, COLOR, YES, 148, 9, .061, 0.000, .0441, .0065, 6, 3, 3.0, 0, 20, 5, ¥, , N, 2.94, .06, .007, 1, 12, 141, 4.45, , N, 3.08, 1.00, .090, 1
MARKER, HIGHLIGHTER, NO, 148, 8, .054, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 20, 5, ¥, , N, 2.94, .06, .007, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
MARKER, MAGIC, YES, 148, 6, .041, 0.000, 0.0000, .0003, 0, 3, 1.0, 1, 20, 5, ¥, , N, 2.94, .06, .007, 1, 23, 37, 2.13, , N, .71, .47, .070, 1
MARKER, DRAW, YES, 148, 5, .034, 0.000, .0041, .0110, 2, 3, 4.0, 2, 20, 5, ¥, , N, 2.94, .06, .007, 1, 15, 56, 4.32, N, V, 1.53, .47, .107, 1
MARKER, MARK, YES, 148, 5, .034, 0.000, 0.0000, .0229, 0, 3, 8.0, 8, 20, 5, ¥, , N, 2.94, .06, .007, 1, 18, 83, 4.60, T, N, 2.24, .18, .011, 1
MARKER, PENCIL, YES, 148, 5, .034, 0.000, .1701, .1263, 7, 3, 5.0, 1, 20, 5, ¥, , N, 2.94, .06, .007, 1, 9, 34, 7.00, , N, .75, .75, .357, 1
MARKER, WRITE, YES, 148, 5, .034, 0.000, .0264, .0360, 4, 3, 4.0, 1, 20, 5, ¥, , N, 2.94, .06, .007, 1, 16, 106, 4.42, , V, 2.25, .81, .191, 1
MARKER, INK, YES, 148, 4, .027, 0.000, .0405, .1793, 4, 3, 3.0, 1, 20, 5, ¥, , N, 2.94, .06, .007, 1, 10, 7, 6.26, , N, 1.33, .56, .134, 1
MARKER, PERMANENT, NO, 148, 4, .027, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 20, 5, ¥, , N, 2.94, .06, .007, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
MARKER, POINT, YES, 148, 4, .027, 0.000, .0022, .0166, 2, 3, 2.0, 1, 20, 5, ¥, , N, 2.94, .06, .007, 1, 24, 395, 4.54, T, N, 1.70, .52, .072, 1
MARKER, BLACK, YES, 148, 3, .020, 0.000, .0074, .0031, 6, 3, 1.0, 0, 20, 5, ¥, , N, 2.94, .06, .007, 1, 10, 203, 4.66, , AJ, .50, .50, .381, 1
MARKER, PLACE, YES, 148, 3, .020, 0.000, .0009, 0.0000, 2, 3, 0.0, 0, 20, 5, ¥, , N, 2.94, .06, .007, 1, 22, 571, 3.98, , N, 1.33, .39, .054, 1
MARKER, RED, YES, 148, 3, .020, 0.000, .0220, .0040, 3, 3, 3.0, 1, 20, 5, ¥, , N, 2.94, .06, .007, 1, 14, 197, 4.97, , N, 2.31, .85, .079, 1
MARKER, BUOY, NO, 148, 2, .014, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 20, 5, ¥, , N, 2.94, .06, .007, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
MARKER, ERASER, YES, 148, 2, .014, 0.000, .0017, .0206, 1, 3, 2.0, 1, 20, 5, ¥, , N, 2.94, .06, .007, 1, 10, 2, ¥, , N, .50, .38, .029, 1
MARKER, MILE, YES, 148, 2, .014, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 20, 5, ¥, , N, 2.94, .06, .007, 1, 16, 48, 4.71, , N, 2.25, .25, .098, 1
MARKER, SPOT, YES, 148, 2, .014, 0.000, .0035, .0017, 2, 3, 3.0, 2, 20, 5, ¥, , N, 2.94, .06, .007, 1, 12, 57, 4.71, T, N, 1.25, .33, .074, 1
MARKER, YELLOW, YES, 148, 2, .014, 0.000, .0030, .0052, 4, 3, 3.0, 1, 20, 5, ¥, , N, 2.94, .06, .007, 1, 20, 55, 5.18, N, N, 2.21, .58, .043, 1
MARKET, STORE, YES, 150, 35, .236, .039, .0581, .0427, 6, 0, 5.0, 1, 14, 155, 4.95, , N, 2.00, .21, .012, 1, 17, 74, 5.44, N, N, 1.75, .56, .109, 1
MARKET, FOOD, YES, 150, 23, .155, 0.000, .0744, .0006, 4, 0, 1.0, 1, 14, 155, 4.95, , N, 2.00, .21, .012, 1, 18, 147, 5.84, , N, 1.69, .63, .203, 1
MARKET, PLACE, YES, 150, 16, .108, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 14, 155, 4.95, , N, 2.00, .21, .012, 1, 22, 571, 3.98, , N, 1.33, .39, .054, 1
MARKET, SHOP, YES, 150, 16, .108, 0.000, .0481, .0982, 4, 0, 4.0, 2, 14, 155, 4.95, , N, 2.00, .21, .012, 1, 14, 63, 5.00, , N, 1.92, .15, .100, 1
MARKET, GROCERIES, YES, 150, 10, .067, 0.000, .0297, .1182, 1, 0, 5.0, 4, 14, 155, 4.95, , N, 2.00, .21, .012, 1, 11, 2, 6.67, , N, 1.67, .22, .015, 1
MARKET, SUPERMARKET, YES, 150, 7, .047, 0.000, .0009, .0921, 1, 0, 3.0, 3, 14, 155, 4.95, , N, 2.00, .21, .012, 1, 12, 1, ¥, , N, 1.57, 0.00, 0.000, 0
MARKET, FRUIT, YES, 150, 5, .034, 0.000, .0026, 0.0000, 1, 0, 0.0, 0, 14, 155, 4.95, , N, 2.00, .21, .012, 1, 17, 35, 6.00, G, N, 1.47, .41, .103, 1
MARKET, BUY, YES, 150, 4, .027, 0.000, .0492, .0084, 3, 0, 3.0, 1, 14, 155, 4.95, , N, 2.00, .21, .012, 1, 13, 70, 3.61, , V, 2.38, .69, .284, 1
MARKET, BULL, YES, 150, 2, .014, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 14, 155, 4.95, , N, 2.00, .21, .012, 1, 9, 14, 6.40, , N, .62, .50, .059, 0
MARKET, FLEA, YES, 150, 2, .014, .032, 0.0000, 0.0000, 0, 0, 0.0, 0, 14, 155, 4.95, , N, 2.00, .21, .012, 1, 11, 2, 6.12, , N, 1.82, .27, .073, 1
MARKET, MALL, YES, 150, 2, .014, 0.000, .0155, .0631, 2, 0, 3.0, 1, 14, 155, 4.95, , N, 2.00, .21, .012, 1, 8, 3, 5.94, , N, 1.50, .38, .168, 1
MARKET, MONEY, YES, 150, 2, .014, 0.000, .0165, .0007, 6, 0, 1.0, 0, 14, 155, 4.95, , N, 2.00, .21, .012, 1, 19, 265, 5.77, , N, 1.39, .89, .312, 1
MARKET, PRICE, YES, 150, 2, .014, 0.000, 0.0000, .0034, 0, 0, 1.0, 1, 14, 155, 4.95, , N, 2.00, .21, .012, 1, 12, 108, 3.76, , N, 2.17, .33, .044, 1
MARKET, STOCK, YES, 150, 2, .014, .154, 0.0000, .0094, 0, 0, 2.0, 2, 14, 155, 4.95, , N, 2.00, .21, .012, 1, 21, 147, ¥, G, N, .79, .07, .002, 0
MAROON, COLOR, YES, 148, 56, .378, 0.000, .0140, .0501, 4, 4, 3.0, 0, 14, 3, 4.82, T, N, 1.60, 0.00, 0.000, 0, 12, 141, 4.45, , N, 3.08, 1.00, .090, 1
MAROON, RED, YES, 148, 27, .182, 0.000, .0940, .0214, 4, 4, 2.0, 0, 14, 3, 4.82, T, N, 1.60, 0.00, 0.000, 0, 14, 197, 4.97, , N, 2.31, .85, .079, 1
MAROON, ISLAND, YES, 148, 9, .061, 0.000, 0.0000, .0005, 0, 4, 1.0, 1, 14, 3, 4.82, T, N, 1.60, 0.00, 0.000, 0, 19, 167, 6.40, , N, 2.88, .35, .040, 1
MAROON, STRANDED, NO, 148, 7, .047, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 14, 3, 4.82, T, N, 1.60, 0.00, 0.000, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
MAROON, ALONE, YES, 148, 5, .034, 0.000, .0008, .0003, 1, 4, 1.0, 1, 14, 3, 4.82, T, N, 1.60, 0.00, 0.000, 0, 19, 195, 3.81, , AJ, 1.44, .63, .090, 1
MAROON, ABANDON, NO, 148, 3, .020, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 14, 3, 4.82, T, N, 1.60, 0.00, 0.000, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
MAROON, CAR, YES, 148, 3, .020, 0.000, 0.0000, 0.0000, 0, 4, 0.0, 0, 14, 3, 4.82, T, N, 1.60, 0.00, 0.000, 0, 25, 274, 6.35, , N, 2.50, .91, .259, 1
MAROON, PURPLE, YES, 148, 3, .020, 0.000, .0582, .0868, 1, 4, 3.0, 2, 14, 3, 4.82, T, N, 1.60, 0.00, 0.000, 0, 13, 13, 4.27, , N, 2.92, .54, .062, 1
MAROON, BLUE, YES, 148, 2, .014, 0.000, .1313, .0355, 4, 4, 2.0, 0, 14, 3, 4.82, T, N, 1.60, 0.00, 0.000, 0, 14, 143, 4.49, N, N, 1.69, .54, .203, 1
MAROON, BROWN, YES, 148, 2, .014, 0.000, 0.0000, .0242, 0, 4, 4.0, 4, 14, 3, 4.82, T, N, 1.60, 0.00, 0.000, 0, 20, 176, 4.63, , N, 2.20, .35, .011, 1
MAROON, BURGUNDY, NO, 148, 2, .014, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 14, 3, 4.82, T, N, 1.60, 0.00, 0.000, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
MAROON, COCONUT, NO, 148, 2, .014, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 14, 3, 4.82, T, N, 1.60, 0.00, 0.000, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
MAROON, COOKIE, YES, 148, 2, .014, 0.000, 0.0000, 0.0000, 0, 4, 0.0, 0, 14, 3, 4.82, T, N, 1.60, 0.00, 0.000, 0, 17, 1, 6.30, , N, 2.24, .41, .030, 1
MAROON, DARK, YES, 148, 2, .014, 0.000, .0013, 0.0000, 2, 4, 0.0, 0, 14, 3, 4.82, T, N, 1.60, 0.00, 0.000, 0, 8, 185, 4.68, G, AJ, .29, .71, .216, 1
MARRIAGE, DIVORCE, YES, 126, 25, .198, .331, .0012, 0.0000, 1, 3, 0.0, 0, 19, 95, 3.94, , N, 2.00, .50, .087, 1, 11, 29, 4.23, , N, .56, .44, .083, 1
MARRIAGE, LOVE, YES, 126, 15, .119, 0.000, .0149, .0007, 9, 3, 1.0, 1, 19, 95, 3.94, , N, 2.00, .50, .087, 1, 18, 232, 3.51, , N, 1.67, .78, .236, 1
